2019-07-07 10:30:04.009 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 10:30:04.011 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 10:30:31.653 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 10:30:31.653 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 10:30:31.704 [http-nio-8899-exec-5] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 10:30:31.738 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 10:30:31.740 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 12:42:57.928 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 12:42:57.928 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 12:42:58.001 [http-nio-8899-exec-1] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 12:42:58.053 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 12:42:58.056 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 12:51:29.334 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 12:51:29.335 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 12:51:29.373 [http-nio-8899-exec-7] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 12:51:29.403 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 12:51:29.409 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 12:53:42.082 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 12:53:42.083 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 12:53:42.139 [http-nio-8899-exec-3] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 12:53:42.172 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 12:53:42.174 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 12:55:40.228 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 12:55:40.228 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 12:55:40.275 [http-nio-8899-exec-9] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 12:55:40.303 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 12:55:40.305 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:01:22.165 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:01:22.165 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:01:22.218 [http-nio-8899-exec-5] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:01:22.262 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:01:22.265 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:05:23.916 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:05:23.916 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:05:23.973 [http-nio-8899-exec-1] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:05:24.009 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:05:24.011 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:07:01.073 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:07:01.073 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:07:01.118 [http-nio-8899-exec-7] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:07:01.154 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:07:01.157 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:10:33.439 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:10:33.439 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:10:33.478 [http-nio-8899-exec-3] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:10:33.506 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:10:33.507 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:10:52.695 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:10:52.696 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:10:52.736 [http-nio-8899-exec-9] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:10:52.762 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:10:52.763 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:12:02.226 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:12:02.226 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:12:02.278 [http-nio-8899-exec-5] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:12:02.370 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:12:02.376 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - add user number:1
2019-07-07 13:12:02.406 [http-nio-8899-exec-3] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:12:02.407 [http-nio-8899-exec-3] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:12:02.518 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:12:02.519 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:17:35.116 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:17:35.116 [http-nio-8899-exec-8] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:17:35.157 [http-nio-8899-exec-7] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:17:35.214 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:17:35.215 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:17:35.292 [http-nio-8899-exec-3] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:17:35.293 [http-nio-8899-exec-3] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:21:12.758 [http-nio-8899-exec-1] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:21:12.759 [http-nio-8899-exec-1] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:21:12.797 [http-nio-8899-exec-10] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:21:12.844 [http-nio-8899-exec-9] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:21:12.845 [http-nio-8899-exec-9] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:21:12.919 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:21:12.924 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:22:10.309 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:22:10.309 [http-nio-8899-exec-4] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:22:10.350 [http-nio-8899-exec-3] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:22:10.400 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:22:10.402 [http-nio-8899-exec-2] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:22:10.479 [http-nio-8899-exec-9] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:22:10.480 [http-nio-8899-exec-9] INFO  com.course.controller.UserManager - getUserInfo's number are: 1
2019-07-07 13:22:52.318 [http-nio-8899-exec-7] INFO  com.course.controller.UserManager - login post result: 1
2019-07-07 13:22:52.318 [http-nio-8899-exec-7] INFO  com.course.controller.UserManager - usr name:ximeng
2019-07-07 13:22:52.355 [http-nio-8899-exec-6] INFO  com.course.controller.UserManager - login post result: 0
2019-07-07 13:22:52.420 [http-nio-8899-exec-5] INFO  com.course.controller.UserManager - cookie is right
2019-07-07 13:22:52.442 [http-nio-8899-exec-5] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
2019-07-07 13:22:52.478 [http-nio-8899-exec-5] INFO  org.springframework.jdbc.support.SQLErrorCodesFactory - SQLErrorCodes loaded: [DB2, Derby, H2, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase, Hana]
2019-07-07 13:22:52.490 [http-nio-8899-exec-5] ERROR o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is org.springframework.dao.DuplicateKeyException: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '0' for key 'PRIMARY'
### The error may involve com.course.addUser-Inline
### The error occurred while setting parameters
### SQL: insert into          user(id,userName,passWord,age,sex,permission,isDelete)          values(?,?,?,?,?,?,?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '0' for key 'PRIMARY'
; SQL []; Duplicate entry '0' for key 'PRIMARY'; nested exception is java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '0' for key 'PRIMARY'] with root cause
java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '0' for key 'PRIMARY'
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:533)
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:513)
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:115)
	at com.mysql.cj.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:1983)
	at com.mysql.cj.jdbc.PreparedStatement.executeInternal(PreparedStatement.java:1826)
	at com.mysql.cj.jdbc.PreparedStatement.execute(PreparedStatement.java:1153)
	at sun.reflect.GeneratedMethodAccessor51.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.apache.tomcat.jdbc.pool.StatementFacade$StatementProxy.invoke(StatementFacade.java:114)
	at com.sun.proxy.$Proxy78.execute(Unknown Source)
	at org.apache.ibatis.executor.statement.PreparedStatementHandler.update(PreparedStatementHandler.java:46)
	at org.apache.ibatis.executor.statement.RoutingStatementHandler.update(RoutingStatementHandler.java:74)
	at org.apache.ibatis.executor.SimpleExecutor.doUpdate(SimpleExecutor.java:50)
	at org.apache.ibatis.executor.BaseExecutor.update(BaseExecutor.java:117)
	at org.apache.ibatis.executor.CachingExecutor.update(CachingExecutor.java:76)
	at org.apache.ibatis.session.defaults.DefaultSqlSession.update(DefaultSqlSession.java:198)
	at org.apache.ibatis.session.defaults.DefaultSqlSession.insert(DefaultSqlSession.java:185)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.mybatis.spring.SqlSessionTemplate$SqlSessionInterceptor.invoke(SqlSessionTemplate.java:433)
	at com.sun.proxy.$Proxy64.insert(Unknown Source)
	at org.mybatis.spring.SqlSessionTemplate.insert(SqlSessionTemplate.java:278)
	at com.course.controller.UserManager.addUser(UserManager.java:45)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:133)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:827)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:738)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:85)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:963)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:897)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:872)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:661)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:742)
